rs_sf,num_msd_sf,num_msc_sf,num_ysd_sf,time,space,spacetime,num_benchmarks,num_rows
"(1.2, 1.8, 0.8)",1.2,1.8,0.8,1.3096806779910015,1.8276220487703896,2.3937884563311678,4,4
"(1.2, 1.8, 0.9)",1.2,1.8,0.9,1.1746957040293566,1.8544963581994798,2.178920108605499,4,4
"(1.2, 1.8, 1.0)",1.2,1.8,1.0,1.0949789490656388,1.874195691898768,2.054916006479467,4,4
"(1.2, 1.8, 1.1)",1.2,1.8,1.1,1.076311867725134,1.901002972858847,2.043865811714092,4,4
"(1.2, 1.8, 1.2)",1.2,1.8,1.2,1.076311867725134,1.925427405588172,2.073442236759815,4,4
"(1.2, 1.8, 1.3)",1.2,1.8,1.3,1.076311867725134,1.9455420506419787,2.0953537355466914,4,4
"(1.2, 1.8, 1.4)",1.2,1.8,1.4,1.076311867725134,1.9674504153217702,2.1188570216460296,4,4
"(1.2, 1.8, 1.5)",1.2,1.8,1.5,1.076311867725134,1.99182207272116,2.145124384016366,4,4
"(1.2, 1.8, 1.6)",1.2,1.8,1.6,1.076311867725134,2.0058998425152206,2.159956274392454,4,4
"(1.2, 1.8, 1.7)",1.2,1.8,1.7,1.076311867725134,2.0325640204420465,2.1862029838827572,4,4
"(1.2, 1.8, 1.8)",1.2,1.8,1.8,1.076311867725134,2.0487446203024007,2.2043068854725223,4,4
"(1.2, 1.8, 1.9)",1.2,1.8,1.9,1.076311867725134,2.075356830208267,2.232532308524822,4,4
"(1.2, 1.8, 2.0)",1.2,1.8,2.0,1.076311867725134,2.0962862405109335,2.258714333123989,4,4
"(1.2, 1.9, 0.5)",1.2,1.9,0.5,2.1058906202226675,1.7793218096530012,3.747530573042869,4,4
"(1.2, 1.9, 0.6)",1.2,1.9,0.6,1.7214105138439473,1.8030443512259113,3.105371927740342,4,4
"(1.2, 1.9, 0.7)",1.2,1.9,0.7,1.4538963379151735,1.8275640670433242,2.6584788245180366,4,4
"(1.2, 1.9, 0.8)",1.2,1.9,0.8,1.3096806779910015,1.8479027697318928,2.4181027223257097,4,4
"(1.2, 1.9, 0.9)",1.2,1.9,0.9,1.1746957040293566,1.8714516048828007,2.1974335290389035,4,4
"(1.2, 1.9, 1.0)",1.2,1.9,1.0,1.0949789490656388,1.8944426429259018,2.075396055358552,4,4
"(1.2, 1.9, 1.1)",1.2,1.9,1.1,1.076311867725134,1.9212351594598813,2.069716280411522,4,4
"(1.2, 1.9, 1.2)",1.2,1.9,1.2,1.076311867725134,1.9423263197769414,2.0928012891607586,4,4
"(1.2, 1.9, 1.3)",1.2,1.9,1.3,1.076311867725134,1.9623697402044589,2.1125731729396686,4,4
"(1.2, 1.9, 1.4)",1.2,1.9,1.4,1.076311867725134,1.9853012295839565,2.137295480045104,4,4
"(1.2, 1.9, 1.5)",1.2,1.9,1.5,1.076311867725134,2.011974036984258,2.1655929514212313,4,4
"(1.2, 1.9, 1.6)",1.2,1.9,1.6,1.076311867725134,2.026021441119278,2.180384610631828,4,4
"(1.2, 1.9, 1.7)",1.2,1.9,1.7,1.076311867725134,2.052674427857415,2.2086587174694636,4,4
"(1.2, 1.9, 1.8)",1.2,1.9,1.8,1.076311867725134,2.068830754030417,2.2246999111097034,4,4
"(1.2, 1.9, 1.9)",1.2,1.9,1.9,1.076311867725134,2.095432811388379,2.2562230062703534,4,4
"(1.2, 1.9, 2.0)",1.2,1.9,2.0,1.076311867725134,2.116340036354281,2.2790876233482007,4,4
"(1.2, 2.0, 0.5)",1.2,2.0,0.5,2.1058906202226675,1.7969412045983362,3.7822889493640397,4,4
"(1.2, 2.0, 0.6)",1.2,2.0,0.6,1.7214105138439473,1.8199803615193149,3.133942690881286,4,4
"(1.2, 2.0, 0.7)",1.2,2.0,0.7,1.4538963379151735,1.8468710898591403,2.687884957538207,4,4
"(1.2, 2.0, 0.8)",1.2,2.0,0.8,1.3096806779910015,1.8671327467275833,2.4460229263800866,4,4
"(1.2, 2.0, 0.9)",1.2,2.0,0.9,1.1746957040293566,1.888250145419623,2.2180248268984553,4,4
"(1.2, 2.0, 1.0)",1.2,2.0,1.0,1.0949789490656388,1.9135808560394745,2.0964713016039758,4,4
"(1.2, 2.0, 1.1)",1.2,2.0,1.1,1.076311867725134,1.941426703929445,2.090214611413394,4,4
"(1.2, 2.0, 1.2)",1.2,2.0,1.2,1.076311867725134,1.964834488865697,2.1153418438650076,4,4
"(1.2, 2.0, 1.3)",1.2,2.0,1.3,1.076311867725134,1.9824991860449435,2.135063881684595,4,4
"(1.2, 2.0, 1.4)",1.2,2.0,1.4,1.076311867725134,2.0077446638925847,2.1618194020456776,4,4
"(1.2, 2.0, 1.5)",1.2,2.0,1.5,1.076311867725134,2.0343942576250003,2.1900840339069054,4,4
"(1.2, 2.0, 1.6)",1.2,2.0,1.6,1.076311867725134,2.0484284146715175,2.2048643978076337,4,4
"(1.2, 2.0, 1.7)",1.2,2.0,1.7,1.076311867725134,2.072749716383054,2.229035665932692,4,4
"(1.2, 2.0, 1.8)",1.2,2.0,1.8,1.076311867725134,2.091179320119569,2.2491077323147532,4,4
"(1.2, 2.0, 1.9)",1.2,2.0,1.9,1.076311867725134,2.1154751084839463,2.2786003715604877,4,4
"(1.2, 2.0, 2.0)",1.2,2.0,2.0,1.076311867725134,2.138639793243885,2.303444563740903,4,4
"(1.3, 0.5, 0.5)",1.3,0.5,0.5,2.1160771853585394,1.5427005531590805,3.2620977806150946,4,4
"(1.3, 0.5, 0.6)",1.3,0.5,0.6,2.0699158038669014,1.5670482968142758,3.2414016729493573,4,4
"(1.3, 0.5, 0.7)",1.3,0.5,0.7,2.0699158038669014,1.5919964207311368,3.2944220953689825,4,4
"(1.3, 0.5, 0.8)",1.3,0.5,0.8,2.0699158038669014,1.6131598173377155,3.33991864533466,4,4
"(1.3, 0.5, 0.9)",1.3,0.5,0.9,2.0699158038669014,1.638022721362944,3.3937942119123656,4,4
"(1.3, 0.5, 1.0)",1.3,0.5,1.0,2.0699158038669014,1.660378674052781,3.4385648270550613,4,4
"(1.3, 0.5, 1.1)",1.3,0.5,1.1,2.0699158038669014,1.6874597461896292,3.492846401548804,4,4
"(1.3, 0.5, 1.2)",1.3,0.5,1.2,2.0699158038669014,1.7122182854889065,3.5441528186970346,4,4
"(1.3, 0.5, 1.3)",1.3,0.5,1.3,2.0699158038669014,1.7330127490325287,3.5880087972587504,4,4
"(1.3, 0.5, 1.4)",1.3,0.5,1.4,2.0699158038669014,1.752909389689351,3.6278285257632397,4,4
"(1.3, 0.5, 1.5)",1.3,0.5,1.5,2.0699158038669014,1.7798199922643596,3.6834225715241797,4,4
"(1.3, 0.5, 1.6)",1.3,0.5,1.6,2.0699158038669014,1.797721107959636,3.719248074673441,4,4
"(1.3, 0.5, 1.7)",1.3,0.5,1.7,2.0699158038669014,1.8192116449359652,3.765569654628326,4,4
"(1.3, 0.5, 1.8)",1.3,0.5,1.8,2.0699158038669014,1.8381041378697858,3.8049839651730464,4,4
"(1.3, 0.5, 1.9)",1.3,0.5,1.9,2.0699158038669014,1.8649011099751793,3.8609319453498365,4,4
"(1.3, 0.5, 2.0)",1.3,0.5,2.0,2.0699158038669014,1.889446010576996,3.910116635114351,4,4
"(1.3, 0.6, 0.5)",1.3,0.6,0.5,2.1058906202226675,1.5681781239501196,3.303929523012636,4,4
"(1.3, 0.6, 0.6)",1.3,0.6,0.6,1.7446955838926579,1.5883600757887977,2.7688712082891556,4,4
"(1.3, 0.6, 0.7)",1.3,0.6,0.7,1.7074651293378351,1.6156007193599224,2.75721550274482,4,4
"(1.3, 0.6, 0.8)",1.3,0.6,0.8,1.7074651293378351,1.6343490610498241,2.7890665721759764,4,4
"(1.3, 0.6, 0.9)",1.3,0.6,0.9,1.7074651293378351,1.6614817753517603,2.836318035654407,4,4
"(1.3, 0.6, 1.0)",1.3,0.6,1.0,1.7074651293378351,1.683784266870816,2.8770309229490794,4,4
"(1.3, 0.6, 1.1)",1.3,0.6,1.1,1.7074651293378351,1.7085372052310317,2.9145367322057685,4,4
"(1.3, 0.6, 1.2)",1.3,0.6,1.2,1.7074651293378351,1.7355339581341724,2.964611762274413,4,4
"(1.3, 0.6, 1.3)",1.3,0.6,1.3,1.7074651293378351,1.7539891636693095,2.9960148857210314,4,4
"(1.3, 0.6, 1.4)",1.3,0.6,1.4,1.7074651293378351,1.7761011050401982,3.033092142410269,4,4
"(1.3, 0.6, 1.5)",1.3,0.6,1.5,1.7074651293378351,1.8007353286081247,3.075329093176803,4,4
"(1.3, 0.6, 1.6)",1.3,0.6,1.6,1.7074651293378351,1.8185935900908303,3.104530732674678,4,4
"(1.3, 0.6, 1.7)",1.3,0.6,1.7,1.7074651293378351,1.8422900866971275,3.1458482972261756,4,4
"(1.3, 0.6, 1.8)",1.3,0.6,1.8,1.7074651293378351,1.8611243937080229,3.1764091918075645,4,4
"(1.3, 0.6, 1.9)",1.3,0.6,1.9,1.7074651293378351,1.8856664692079665,3.220022741457997,4,4
"(1.3, 0.6, 2.0)",1.3,0.6,2.0,1.7074651293378351,1.9124014527945123,3.26654247670464,4,4
"(1.3, 0.7, 0.5)",1.3,0.7,0.5,2.1058906202226675,1.5894418500588758,3.3465789610470407,4,4
"(1.3, 0.7, 0.6)",1.3,0.7,0.6,1.7214105138439473,1.6095821510114232,2.7700641787142795,4,4
"(1.3, 0.7, 0.7)",1.3,0.7,0.7,1.4849579110979978,1.6367822346826686,2.427212985705321,4,4
"(1.3, 0.7, 0.8)",1.3,0.7,0.8,1.4749744605522952,1.6554553410570974,2.4380594868478447,4,4
"(1.3, 0.7, 0.9)",1.3,0.7,0.9,1.4749744605522952,1.682551755424309,2.4795090485602103,4,4
"(1.3, 0.7, 1.0)",1.3,0.7,1.0,1.4749744605522952,1.7025268002857783,2.5105720660715405,4,4
"(1.3, 0.7, 1.1)",1.3,0.7,1.1,1.4749744605522952,1.7295388107934861,2.553598676403589,4,4
"(1.3, 0.7, 1.2)",1.3,0.7,1.2,1.4749744605522952,1.756503650453564,2.591579129962384,4,4
"(1.3, 0.7, 1.3)",1.3,0.7,1.3,1.4749744605522952,1.774894923628102,2.6189468393747197,4,4
"(1.3, 0.7, 1.4)",1.3,0.7,1.4,1.4774596832825626,1.7969807521351877,2.655144664317927,4,4
"(1.3, 0.7, 1.5)",1.3,0.7,1.5,1.4749744605522952,1.821583674828215,2.6855380853263715,4,4
"(1.3, 0.7, 1.6)",1.3,0.7,1.6,1.4749744605522952,1.8362437142439754,2.7083261758478216,4,4
"(1.3, 0.7, 1.7)",1.3,0.7,1.7,1.4749744605522952,1.8630586311880872,2.7494549126966645,4,4
"(1.3, 0.7, 1.8)",1.3,0.7,1.8,1.4749744605522952,1.8796233610977484,2.7737844220234456,4,4
"(1.3, 0.7, 1.9)",1.3,0.7,1.9,1.4749744605522952,1.9063725525373898,2.8148289129858823,4,4
"(1.3, 0.7, 2.0)",1.3,0.7,2.0,1.4774596832825626,1.9298768841049962,2.852402371614955,4,4
"(1.3, 0.8, 0.5)",1.3,0.8,0.5,2.1058906202226675,1.6040253114138971,3.3756414812862494,4,4
"(1.3, 0.8, 0.6)",1.3,0.8,0.6,1.7214105138439473,1.6281601434930952,2.803006279739507,4,4
"(1.3, 0.8, 0.7)",1.3,0.8,0.7,1.4538963379151735,1.6529566564681506,2.4055670065532384,4,4
"(1.3, 0.8, 0.8)",1.3,0.8,0.8,1.3147277105264443,1.6738787986413817,2.1997302772234635,4,4
"(1.3, 0.8, 0.9)",1.3,0.8,0.9,1.2899030945146899,1.6969422792221722,2.1909337726658924,4,4
"(1.3, 0.8, 1.0)",1.3,0.8,1.0,1.2899030945146899,1.7208317445874828,2.2203633172594195,4,4
"(1.3, 0.8, 1.1)",1.3,0.8,1.1,1.2899030945146899,1.7477793686653582,2.2544124615799235,4,4
"(1.3, 0.8, 1.2)",1.3,0.8,1.2,1.2899030945146899,1.7724139632103413,2.2878948234448018,4,4
"(1.3, 0.8, 1.3)",1.3,0.8,1.3,1.287434369143903,1.79300474507756,2.3090612536789057,4,4
"(1.3, 0.8, 1.4)",1.3,0.8,1.4,1.2899030945146899,1.81616936045327,2.345817225872902,4,4
"(1.3, 0.8, 1.5)",1.3,0.8,1.5,1.2899030945146899,1.8429905898523065,2.3781239627680812,4,4
"(1.3, 0.8, 1.6)",1.3,0.8,1.6,1.2899030945146899,1.8608044726370285,2.4022941650047627,4,4
"(1.3, 0.8, 1.7)",1.3,0.8,1.7,1.2899030945146899,1.8821689498390475,2.427457309622186,4,4
"(1.3, 0.8, 1.8)",1.3,0.8,1.8,1.2899030945146899,1.90093862774373,2.45338620824208,4,4
"(1.3, 0.8, 1.9)",1.3,0.8,1.9,1.2899030945146899,1.9276599052773986,2.485507471083953,4,4
"(1.3, 0.8, 2.0)",1.3,0.8,2.0,1.2899030945146899,1.9521312981971781,2.5170430197146794,4,4
"(1.3, 0.9, 0.5)",1.3,0.9,0.5,2.1058906202226675,1.6251426938845561,3.4219252879386115,4,4
"(1.3, 0.9, 0.6)",1.3,0.9,0.6,1.7214105138439473,1.6492235782535452,2.838404194181662,4,4
"(1.3, 0.9, 0.7)",1.3,0.9,0.7,1.4538963379151735,1.6739813395180938,2.432962434840666,4,4
"(1.3, 0.9, 0.8)",1.3,0.9,0.8,1.3096806779910015,1.6948380591954852,2.221430724100305,4,4
"(1.3, 0.9, 0.9)",1.3,0.9,0.9,1.162491958505844,1.7195276693737354,1.9988607469464659,4,4
"(1.3, 0.9, 1.0)",1.3,0.9,1.0,1.1449454118803335,1.7417279990537025,1.9920833564842695,4,4
"(1.3, 0.9, 1.1)",1.3,0.9,1.1,1.1474263482279032,1.7686464070444918,2.0260498995615177,4,4
"(1.3, 0.9, 1.2)",1.3,0.9,1.2,1.1449454118803335,1.7932496166421077,2.056190445401523,4,4
"(1.3, 0.9, 1.3)",1.3,0.9,1.3,1.1474263482279032,1.8137849888383608,2.0830274429191933,4,4
"(1.3, 0.9, 1.4)",1.3,0.9,1.4,1.1474263482279032,1.833550272535512,2.106547062912583,4,4
"(1.3, 0.9, 1.5)",1.3,0.9,1.5,1.1474263482279032,1.8603226520839498,2.1332560726157386,4,4
"(1.3, 0.9, 1.6)",1.3,0.9,1.6,1.1474263482279032,1.878092197291056,2.1526382578943233,4,4
"(1.3, 0.9, 1.7)",1.3,0.9,1.7,1.1474263482279032,1.8994036411417539,2.1776524369443484,4,4
"(1.3, 0.9, 1.8)",1.3,0.9,1.8,1.1474263482279032,1.9181310608483055,2.197784495538939,4,4
"(1.3, 0.9, 1.9)",1.3,0.9,1.9,1.1474263482279032,1.9448087254167983,2.233357302872825,4,4
"(1.3, 0.9, 2.0)",1.3,0.9,2.0,1.1474263482279032,1.9692383800776494,2.261508722817485,4,4
"(1.3, 1.0, 0.5)",1.3,1.0,0.5,2.1058906202226675,1.650199604815488,3.4741217984663257,4,4
"(1.3, 1.0, 0.6)",1.3,1.0,0.6,1.7214105138439473,1.670209945434815,2.874694478301749,4,4
"(1.3, 1.0, 0.7)",1.3,1.0,0.7,1.4538963379151735,1.6972676860470401,2.465494326476718,4,4
"(1.3, 1.0, 0.8)",1.3,1.0,0.8,1.3096806779910015,1.715725670134477,2.2464632171679875,4,4
"(1.3, 1.0, 0.9)",1.3,1.0,0.9,1.1524047341018826,1.7426921444542038,2.010244675815506,4,4
"(1.3, 1.0, 1.0)",1.3,1.0,1.0,1.0349879226348488,1.762556408283089,1.8234072248333277,4,4
"(1.3, 1.0, 1.1)",1.3,1.0,1.1,1.0324909492648806,1.7894474800161668,1.8469465191590442,4,4
"(1.3, 1.0, 1.2)",1.3,1.0,1.2,1.0324909492648806,1.8162958833460277,1.8737813439010136,4,4
"(1.3, 1.0, 1.3)",1.3,1.0,1.3,1.0324909492648806,1.8345035174785678,1.8919504864847136,4,4
"(1.3, 1.0, 1.4)",1.3,1.0,1.4,1.0324909492648806,1.8564897735448538,1.9155087228175,4,4
"(1.3, 1.0, 1.5)",1.3,1.0,1.5,1.0324909492648806,1.880993206037987,1.9399928615879303,4,4
"(1.3, 1.0, 1.6)",1.3,1.0,1.6,1.0299757272973473,1.8955343024812104,1.9512631599076158,4,4
"(1.3, 1.0, 1.7)",1.3,1.0,1.7,1.0324909492648806,1.922251970561094,1.9811923381824268,4,4
"(1.3, 1.0, 1.8)",1.3,1.0,1.8,1.0324909492648806,1.938698081812757,1.9998470224492966,4,4
"(1.3, 1.0, 1.9)",1.3,1.0,1.9,1.0324909492648806,1.9653566928049577,2.03127669728595,4,4
"(1.3, 1.0, 2.0)",1.3,1.0,2.0,1.0299757272973473,1.9887402702434556,2.048105944727136,4,4
"(1.3, 1.1, 0.5)",1.3,1.1,0.5,2.1058906202226675,1.671145624672968,3.5161239509243285,4,4
"(1.3, 1.1, 0.6)",1.3,1.1,0.6,1.7214105138439473,1.6934670050175518,2.9143697533910076,4,4
"(1.3, 1.1, 0.7)",1.3,1.1,0.7,1.4538963379151735,1.7181498840707417,2.4999141613391354,4,4
"(1.3, 1.1, 0.8)",1.3,1.1,0.8,1.3096806779910015,1.7388620442329028,2.2784296822049437,4,4
"(1.3, 1.1, 0.9)",1.3,1.1,0.9,1.1524047341018826,1.7603262506343795,2.0296017797290578,4,4
"(1.3, 1.1, 1.0)",1.3,1.1,1.0,1.0249390202545523,1.7856138268839719,1.8292306069479551,4,4
"(1.3, 1.1, 1.1)",1.3,1.1,1.1,1.0,1.8101856401714074,1.8101856401714074,4,4
"(1.3, 1.1, 1.2)",1.3,1.1,1.2,1.0,1.8338340379657414,1.8338340379657414,4,4
"(1.3, 1.1, 1.3)",1.3,1.1,1.3,1.0,1.8542106034599941,1.8542106034599941,4,4
"(1.3, 1.1, 1.4)",1.3,1.1,1.4,1.0,1.8771286558351339,1.8771286558351339,4,4
"(1.3, 1.1, 1.5)",1.3,1.1,1.5,1.0,1.903846092847209,1.903846092847209,4,4
"(1.3, 1.1, 1.6)",1.3,1.1,1.6,1.0,1.9183584609776845,1.9183584609776845,4,4
"(1.3, 1.1, 1.7)",1.3,1.1,1.7,1.0,1.9428010612585298,1.9428010612585298,4,4
"(1.3, 1.1, 1.8)",1.3,1.1,1.8,1.0,1.9614464500696336,1.9614464500696336,4,4
"(1.3, 1.1, 1.9)",1.3,1.1,1.9,1.0,1.9858544648674887,1.9858544648674887,4,4
"(1.3, 1.1, 2.0)",1.3,1.1,2.0,1.0,2.0092087179348357,2.0092087179348357,4,4
"(1.3, 1.2, 0.5)",1.3,1.2,0.5,2.1058906202226675,1.6856186165172162,3.5487500615567926,4,4
"(1.3, 1.2, 0.6)",1.3,1.2,0.6,1.7214105138439473,1.7110070944301872,2.9422421004665678,4,4
"(1.3, 1.2, 0.7)",1.3,1.2,0.7,1.4538963379151735,1.7356362625200865,2.5244371403613997,4,4
"(1.3, 1.2, 0.8)",1.3,1.2,0.8,1.3096806779910015,1.759619461117356,2.3059302794630376,4,4
"(1.3, 1.2, 0.9)",1.3,1.2,0.9,1.1524047341018826,1.7810403319687107,2.0519616204613564,4,4
"(1.3, 1.2, 1.0)",1.3,1.2,1.0,1.0249390202545523,1.806318904777605,1.8515092019104438,4,4
"(1.3, 1.2, 1.1)",1.3,1.2,1.1,1.0,1.830863744775022,1.830863744775022,4,4
"(1.3, 1.2, 1.2)",1.3,1.2,1.2,1.0,1.854475508520692,1.854475508520692,4,4
"(1.3, 1.2, 1.3)",1.3,1.2,1.3,1.0,1.874803575773211,1.874803575773211,4,4
"(1.3, 1.2, 1.4)",1.3,1.2,1.4,1.0,1.897712316425057,1.897712316425057,4,4
"(1.3, 1.2, 1.5)",1.3,1.2,1.5,1.0,1.924409806215263,1.924409806215263,4,4
"(1.3, 1.2, 1.6)",1.3,1.2,1.6,1.0,1.938878179549129,1.938878179549129,4,4
"(1.3, 1.2, 1.7)",1.3,1.2,1.7,1.0,1.9632996020151192,1.9632996020151192,4,4
"(1.3, 1.2, 1.8)",1.3,1.2,1.8,1.0,1.983452741543785,1.983452741543785,4,4
"(1.3, 1.2, 1.9)",1.3,1.2,1.9,1.0,2.006304084332779,2.006304084332779,4,4
"(1.3, 1.2, 2.0)",1.3,1.2,2.0,1.0,2.029630306112933,2.029630306112933,4,4
"(1.3, 1.3, 0.5)",1.3,1.3,0.5,2.1058906202226675,1.7063129292322976,3.590306392259968,4,4
"(1.3, 1.3, 0.6)",1.3,1.3,0.6,1.7214105138439473,1.7301728104150227,2.977236213181478,4,4
"(1.3, 1.3, 0.7)",1.3,1.3,0.7,1.4538963379151735,1.7571080051275139,2.553418375148181,4,4
"(1.3, 1.3, 0.8)",1.3,1.3,0.8,1.3096806779910015,1.775375844885061,2.325735021551506,4,4
"(1.3, 1.3, 0.9)",1.3,1.3,0.9,1.1524047341018826,1.8006470721225907,2.0732048149603237,4,4
"(1.3, 1.3, 1.0)",1.3,1.3,1.0,1.0249390202545523,1.8219981797064433,1.8672178669724275,4,4
"(1.3, 1.3, 1.1)",1.3,1.3,1.1,1.0,1.8487844717051243,1.8487844717051243,4,4
"(1.3, 1.3, 1.2)",1.3,1.3,1.2,1.0,1.8700686219405018,1.8700686219405018,4,4
"(1.3, 1.3, 1.3)",1.3,1.3,1.3,1.0,1.8903471868113328,1.8903471868113328,4,4
"(1.3, 1.3, 1.4)",1.3,1.3,1.4,1.0,1.9154742713348762,1.9154742713348762,4,4
"(1.3, 1.3, 1.5)",1.3,1.3,1.5,1.0,1.9398919135124244,1.9398919135124244,4,4
"(1.3, 1.3, 1.6)",1.3,1.3,1.6,1.0,1.9543302721347509,1.9543302721347509,4,4
"(1.3, 1.3, 1.7)",1.3,1.3,1.7,1.0,1.9809628673414732,1.9809628673414732,4,4
"(1.3, 1.3, 1.8)",1.3,1.3,1.8,1.0,1.9973026882865528,1.9973026882865528,4,4
"(1.3, 1.3, 1.9)",1.3,1.3,1.9,1.0,2.0238819007164497,2.0238819007164497,4,4
"(1.3, 1.3, 2.0)",1.3,1.3,2.0,1.0,2.044947876563305,2.044947876563305,4,4
"(1.3, 1.4, 0.5)",1.3,1.4,0.5,2.1058906202226675,1.7239357464616591,3.6276455432014942,4,4
"(1.3, 1.4, 0.6)",1.3,1.4,0.6,1.7214105138439473,1.750891345826368,3.016970430650685,4,4
"(1.3, 1.4, 0.7)",1.3,1.4,0.7,1.4538963379151735,1.7778011498328776,2.585359164655633,4,4
"(1.3, 1.4, 0.8)",1.3,1.4,0.8,1.3096806779910015,1.7960136339415562,2.3527643267906115,4,4
"(1.3, 1.4, 0.9)",1.3,1.4,0.9,1.1524047341018826,1.8196498689188922,2.096202105627549,4,4
"(1.3, 1.4, 1.0)",1.3,1.4,1.0,1.0249390202545523,1.8425894639006055,1.8877902902431185,4,4
"(1.3, 1.4, 1.1)",1.3,1.4,1.1,1.0,1.8693547247183737,1.8693547247183737,4,4
"(1.3, 1.4, 1.2)",1.3,1.4,1.2,1.0,1.890602679420074,1.890602679420074,4,4
"(1.3, 1.4, 1.3)",1.3,1.4,1.3,1.0,1.9108363485387674,1.9108363485387674,4,4
"(1.3, 1.4, 1.4)",1.3,1.4,1.4,1.0,1.9359588281543485,1.9359588281543485,4,4
"(1.3, 1.4, 1.5)",1.3,1.4,1.5,1.0,1.9603559953265668,1.9603559953265668,4,4
"(1.3, 1.4, 1.6)",1.3,1.4,1.6,1.0,1.974753791835327,1.974753791835327,4,4
"(1.3, 1.4, 1.7)",1.3,1.4,1.7,1.0,2.001370327258993,2.001370327258993,4,4
"(1.3, 1.4, 1.8)",1.3,1.4,1.8,1.0,2.0176803187540417,2.0176803187540417,4,4
"(1.3, 1.4, 1.9)",1.3,1.4,1.9,1.0,2.0442448234747235,2.0442448234747235,4,4
"(1.3, 1.4, 2.0)",1.3,1.4,2.0,1.0,2.065282304225165,2.065282304225165,4,4
"(1.3, 1.5, 0.5)",1.3,1.5,0.5,2.1058906202226675,1.7485458732531394,3.6838052655419826,4,4
"(1.3, 1.5, 0.6)",1.3,1.5,0.6,1.7214105138439473,1.7738878906419808,3.053919829535976,4,4
"(1.3, 1.5, 0.7)",1.3,1.5,0.7,1.4538963379151735,1.7984352146650973,2.6150695093209597,4,4
"(1.3, 1.5, 0.8)",1.3,1.5,0.8,1.3096806779910015,1.8189072544931484,2.3813345115037943,4,4
"(1.3, 1.5, 0.9)",1.3,1.5,0.9,1.1524047341018826,1.8401959168915791,2.1217180311318202,4,4
"(1.3, 1.5, 1.0)",1.3,1.5,1.0,1.0249390202545523,1.86541684163233,1.9106337085563343,4,4
"(1.3, 1.5, 1.1)",1.3,1.5,1.1,1.0,1.889872121060796,1.889872121060796,4,4
"(1.3, 1.5, 1.2)",1.3,1.5,1.2,1.0,1.913356568023771,1.913356568023771,4,4
"(1.3, 1.5, 1.3)",1.3,1.5,1.3,1.0,1.9335282178963995,1.9335282178963995,4,4
"(1.3, 1.5, 1.4)",1.3,1.5,1.4,1.0,1.9563945380341408,1.9563945380341408,4,4
"(1.3, 1.5, 1.5)",1.3,1.5,1.5,1.0,1.9830093366420856,1.9830093366420856,4,4
"(1.3, 1.5, 1.6)",1.3,1.5,1.6,1.0,1.997384486287678,1.997384486287678,4,4
"(1.3, 1.5, 1.7)",1.3,1.5,1.7,1.0,2.021732838084606,2.021732838084606,4,4
"(1.3, 1.5, 1.8)",1.3,1.5,1.8,1.0,2.0402450962694614,2.0402450962694614,4,4
"(1.3, 1.5, 1.9)",1.3,1.5,1.9,1.0,2.064564809532956,2.064564809532956,4,4
"(1.3, 1.5, 2.0)",1.3,1.5,2.0,1.0,2.087790144585665,2.087790144585665,4,4
"(1.3, 1.6, 0.5)",1.3,1.6,0.5,2.1058906202226675,1.76579617326359,3.718312352619934,4,4
"(1.3, 1.6, 0.6)",1.3,1.6,0.6,1.7214105138439473,1.7911076552581788,3.0852065338508923,4,4
"(1.3, 1.6, 0.7)",1.3,1.6,0.7,1.4538963379151735,1.8179328714783503,2.641331314414561,4,4
"(1.3, 1.6, 0.8)",1.3,1.6,0.8,1.3096806779910015,1.8360205764863782,2.4024470881384077,4,4
"(1.3, 1.6, 0.9)",1.3,1.6,0.9,1.1524047341018826,1.8595537315314454,2.1411934939627417,4,4
"(1.3, 1.6, 1.0)",1.3,1.6,1.0,1.0249390202545523,1.8859047514443523,1.9311066419837255,4,4
"(1.3, 1.6, 1.1)",1.3,1.6,1.1,1.0,1.912619911112469,1.912619911112469,4,4
"(1.3, 1.6, 1.2)",1.3,1.6,1.2,1.0,1.933792998903096,1.933792998903096,4,4
"(1.3, 1.6, 1.3)",1.3,1.6,1.3,1.0,1.9539231454180535,1.9539231454180535,4,4
"(1.3, 1.6, 1.4)",1.3,1.6,1.4,1.0,1.9790259248934146,1.9790259248934146,4,4
"(1.3, 1.6, 1.5)",1.3,1.6,1.5,1.0,2.003382827675728,2.003382827675728,4,4
"(1.3, 1.6, 1.6)",1.3,1.6,1.6,1.0,2.0177205328176364,2.0177205328176364,4,4
"(1.3, 1.6, 1.7)",1.3,1.6,1.7,1.0,2.044297413285386,2.044297413285386,4,4
"(1.3, 1.6, 1.8)",1.3,1.6,1.8,1.0,2.060539379665301,2.060539379665301,4,4
"(1.3, 1.6, 1.9)",1.3,1.6,1.9,1.0,2.0837571532136896,2.0837571532136896,4,4
"(1.3, 1.6, 2.0)",1.3,1.6,2.0,1.0,2.108045314833445,2.108045314833445,4,4
"(1.3, 1.7, 0.5)",1.3,1.7,0.5,2.1058906202226675,1.7863369904106288,3.7629221487663393,4,4
"(1.3, 1.7, 0.6)",1.3,1.7,0.6,1.7214105138439473,1.811641503086912,3.11565940596585,4,4
"(1.3, 1.7, 0.7)",1.3,1.7,0.7,1.4538963379151735,1.8384461661175322,2.6753080614746607,4,4
